client_id,client_name,region,contract_type,consumption_kwh,billing_date,co2_emissions,cost_per_kwh,total_cost,renewable_energy_percentage,estacion,consumption_outlier,co2_emissions_outlier,cost_per_kwh_outlier,total_cost_outlier,renewable_energy_percentage_outlier,meses
8532,"sutton, sexton and allison",este,comercial,5103.0,2024-04-19,1029.56,0.25,1275.75,63.0,Primavera,False,False,False,False,False,4
8533,"hill, harper and rodriguez",oeste,comercial,5644.0,2024-06-30,1330.31,0.16,903.04,56.0,Verano,False,False,False,False,False,6
8534,"brock, oliver and johnson",este,residencial,7464.0,2024-07-08,1625.72,0.16,1194.24,88.0,Verano,False,False,False,False,False,7
8535,hunter and sons,centro,residencial,8361.0,2024-11-05,445.0,0.19,1588.59,20.0,Otoño,False,False,False,False,False,11
8536,smith and sons,oeste,residencial,5528.0,2024-06-02,659.89,0.11,608.08,28.0,Verano,False,False,False,False,False,6
8537,"barnes, kirby and rasmussen",oeste,residencial,380.0,2024-01-02,1877.78,0.21,79.8,68.0,Invierno,False,False,False,False,False,1
8538,patel plc,este,residencial,6752.0,2024-01-20,1944.7,0.11,742.72,58.0,Invierno,False,False,False,False,False,1
8539,"watson, adams and dennis",centro,comercial,3822.0,2024-07-23,1358.14,0.16,611.52,32.0,Verano,False,False,False,False,False,7
8540,holmes-lindsey,norte,comercial,7856.0,2024-10-08,343.86,0.23,1806.88,58.0,Otoño,False,False,False,False,False,10
8541,smith-farmer,este,residencial,3583.0,2024-11-04,1864.22,0.15,537.4499999999999,51.0,Otoño,False,False,False,False,False,11
8542,baker inc,centro,residencial,2496.0,2024-04-08,204.62,0.24,599.04,25.0,Primavera,False,False,False,False,False,4
8543,pierce llc,centro,comercial,9175.0,2024-05-25,664.22,0.11,1009.25,90.0,Primavera,False,False,False,False,False,5
8544,"davis, hernandez and heath",sur,residencial,9466.0,2024-09-16,1441.18,0.15,1419.9,13.0,Otoño,False,False,False,False,False,9
8545,wright inc,norte,comercial,6266.0,2024-04-29,462.98,0.17,1065.22,91.0,Primavera,False,False,False,False,False,4
8546,murphy-myers,oeste,comercial,1604.0,2024-08-04,965.19,0.2,320.8,74.0,Verano,False,False,False,False,False,8
8547,mcgee ltd,norte,residencial,9682.0,2024-06-13,595.59,0.16,1549.12,81.0,Verano,False,False,False,False,False,6
8548,rios plc,norte,comercial,7708.0,2024-04-23,1294.38,0.17,1310.36,59.0,Primavera,False,False,False,False,False,4
8549,vargas ltd,norte,comercial,2102.0,2024-01-24,1312.38,0.17,357.34000000000003,84.0,Invierno,False,False,False,False,False,1
8550,"vasquez, foster and fields",oeste,residencial,9899.0,2024-05-15,400.9,0.11,1088.89,9.0,Primavera,False,False,False,False,False,5
8551,phillips plc,sur,residencial,5820.0,2024-06-27,586.22,0.16,931.2,71.0,Verano,False,False,False,False,False,6
8552,middleton-mendez,sur,comercial,1013.0,2024-04-27,559.07,0.23,232.99,79.0,Primavera,False,False,False,False,False,4
8553,"terrell, meza and flores",sur,comercial,9342.0,2024-04-13,910.41,0.17,1588.14,3.0,Primavera,False,False,False,False,False,4
8554,griffin llc,norte,comercial,4150.0,2024-08-27,180.89,0.13,539.5,71.0,Verano,False,False,False,False,False,8
8555,mccoy llc,norte,comercial,9193.0,2024-01-14,1387.46,0.18,1654.74,28.0,Invierno,False,False,False,False,False,1
8556,"valdez, evans and snyder",oeste,residencial,3883.0,2024-10-20,998.8,0.19,737.77,19.0,Otoño,False,False,False,False,False,10
8557,lin-black,sur,residencial,9575.0,2024-03-30,1804.64,0.24,2298.0,64.0,Primavera,False,False,False,False,False,3
8558,"suarez, lee and neal",centro,residencial,6335.0,2024-09-23,917.52,0.23,1457.05,12.0,Otoño,False,False,False,False,False,9
8559,"peterson, sanchez and hayes",centro,residencial,6109.0,2024-07-13,549.78,0.13,794.1700000000001,84.0,Verano,False,False,False,False,False,7
8560,garcia llc,oeste,residencial,2305.0,2024-09-29,1973.51,0.16,368.8,14.0,Otoño,False,False,False,False,False,9
8561,mcgee-wood,centro,residencial,5918.0,2024-02-09,1670.87,0.14,828.5200000000001,30.0,Invierno,False,False,False,False,False,2
8562,"fuentes, larson and larson",centro,comercial,1853.0,2024-07-16,1432.44,0.14,259.42,14.0,Verano,False,False,False,False,False,7
8563,hernandez group,sur,comercial,2848.0,2024-04-06,427.59,0.19,541.12,60.0,Primavera,False,False,False,False,False,4
8564,foster-leonard,oeste,comercial,4854.0,2024-06-30,331.45,0.12,582.48,0.0,Verano,False,False,False,False,False,6
8565,"howe, howell and gibbs",oeste,comercial,6538.0,2024-07-17,799.07,0.14,915.32,18.0,Verano,False,False,False,False,False,7
8566,vaughan-garcia,oeste,residencial,8359.0,2024-01-16,562.38,0.18,1504.62,25.0,Invierno,False,False,False,False,False,1
8567,"williams, castro and sanchez",sur,residencial,4987.0,2024-06-05,1131.31,0.16,797.9200000000001,2.0,Verano,False,False,False,False,False,6
8568,gibson-osborne,norte,residencial,8774.0,2024-07-21,763.59,0.15,1316.1,56.0,Verano,False,False,False,False,False,7
8569,carey-vasquez,centro,residencial,1698.0,2024-06-30,732.14,0.24,407.52,21.0,Verano,False,False,False,False,False,6
8570,"bell, glenn and peters",este,residencial,8957.0,2024-06-09,1707.67,0.15,1343.55,67.0,Verano,False,False,False,False,False,6
8571,"glover, smith and frank",este,residencial,7196.0,2024-10-01,57.97,0.13,935.48,63.0,Otoño,False,False,False,False,False,10
8572,williamson-paul,norte,comercial,6140.0,2024-01-21,986.14,0.17,1043.8000000000002,4.0,Invierno,False,False,False,False,False,1
8573,rodgers-thomas,oeste,residencial,9854.0,2024-08-11,310.49,0.14,1379.5600000000002,18.0,Verano,False,False,False,False,False,8
8574,cannon-norman,norte,residencial,1248.0,2024-06-19,376.0,0.25,312.0,2.0,Verano,False,False,False,False,False,6
8575,le-mosley,centro,comercial,8918.0,2024-01-21,858.73,0.18,1605.24,4.0,Invierno,False,False,False,False,False,1
8576,hoffman ltd,norte,residencial,8960.0,2024-07-08,1733.8,0.23,2060.8,77.0,Verano,False,False,False,False,False,7
8577,"kramer, fitzgerald and moore",centro,comercial,2069.0,2024-08-21,170.36,0.13,268.97,91.0,Verano,False,False,False,False,False,8
8578,landry-marshall,oeste,comercial,3621.0,2024-01-03,1951.0,0.25,905.25,49.0,Invierno,False,False,False,False,False,1
8579,trevino inc,oeste,residencial,9773.0,2024-10-27,795.68,0.16,1563.68,79.0,Otoño,False,False,False,False,False,10
8580,jones group,centro,residencial,2867.0,2024-04-27,681.3,0.12,344.04,28.0,Primavera,False,False,False,False,False,4
8581,"mccarthy, sanchez and pham",sur,residencial,7618.0,2024-06-14,734.19,0.13,990.34,29.0,Verano,False,False,False,False,False,6
8582,chambers-austin,centro,comercial,1439.0,2024-06-22,1879.59,0.11,158.29,74.0,Verano,False,False,False,False,False,6
8583,"frazier, jimenez and grant",este,comercial,7708.0,2024-03-09,691.53,0.13,1002.04,27.0,Primavera,False,False,False,False,False,3
8584,chambers and sons,este,residencial,4264.0,2024-11-07,1636.52,0.2,852.8000000000001,11.0,Otoño,False,False,False,False,False,11
8585,"jones, ray and mitchell",centro,comercial,3033.0,2024-04-27,118.99,0.21,636.93,33.0,Primavera,False,False,False,False,False,4
8586,"jones, silva and clark",sur,residencial,252.0,2024-04-06,672.7,0.14,35.28,46.0,Primavera,False,False,False,False,False,4
8587,mann inc,oeste,residencial,8190.0,2024-04-10,276.34,0.16,1310.4,89.0,Primavera,False,False,False,False,False,4
8588,"escobar, francis and brown",oeste,comercial,8957.0,2024-02-20,256.91,0.1,895.7,95.0,Invierno,False,False,False,False,False,2
8589,"moses, strong and thomas",oeste,residencial,1363.0,2024-08-14,89.2,0.17,231.71,58.0,Verano,False,False,False,False,False,8
8590,"mcdonald, wilson and jones",centro,comercial,5128.0,2024-01-11,1523.32,0.18,923.04,98.0,Invierno,False,False,False,False,False,1
8591,williamson inc,norte,comercial,1515.0,2024-08-22,751.79,0.18,272.7,18.0,Verano,False,False,False,False,False,8
8592,wagner llc,sur,comercial,1978.0,2024-10-31,1063.33,0.1,197.8,0.0,Otoño,False,False,False,False,False,10
8593,abbott-chavez,este,comercial,1888.0,2024-05-01,866.63,0.13,245.44,3.0,Primavera,False,False,False,False,False,5
8594,stephenson-horton,sur,comercial,2802.0,2024-01-19,1857.68,0.2,560.4,65.0,Invierno,False,False,False,False,False,1
8595,sanchez-brown,sur,residencial,7493.0,2024-03-23,109.53,0.21,1573.53,51.0,Primavera,False,False,False,False,False,3
8596,houston ltd,norte,comercial,5537.0,2024-04-05,1363.5,0.15,830.55,78.0,Primavera,False,False,False,False,False,4
8597,young-perry,centro,comercial,9011.0,2024-02-15,1556.32,0.18,1621.98,64.0,Invierno,False,False,False,False,False,2
8598,carter-chapman,norte,comercial,5162.0,2024-05-26,1214.99,0.13,671.0600000000001,72.0,Primavera,False,False,False,False,False,5
8599,"stokes, anderson and bradley",centro,comercial,6112.0,2024-05-12,776.55,0.22,1344.64,83.0,Primavera,False,False,False,False,False,5
8600,"brooks, reeves and johnson",sur,comercial,4087.0,2024-04-04,1718.36,0.1,408.7000000000001,18.0,Primavera,False,False,False,False,False,4
8601,wilson-mills,centro,comercial,3831.0,2024-07-30,1536.69,0.12,459.72,93.0,Verano,False,False,False,False,False,7
8602,"tran, miller and williams",centro,comercial,5051.0,2024-05-15,380.35,0.19,959.69,42.0,Primavera,False,False,False,False,False,5
8603,"douglas, garcia and lopez",oeste,comercial,1104.0,2024-10-11,505.27,0.14,154.56,69.0,Otoño,False,False,False,False,False,10
8604,jordan and sons,norte,comercial,8215.0,2024-03-13,1643.27,0.23,1889.45,53.0,Primavera,False,False,False,False,False,3
8605,perry-davis,centro,residencial,7984.0,2024-01-15,1105.15,0.13,1037.92,72.0,Invierno,False,False,False,False,False,1
8606,rogers-miller,norte,residencial,4621.0,2024-06-08,1274.46,0.17,785.57,86.0,Verano,False,False,False,False,False,6
8607,"arias, bailey and hill",sur,residencial,453.0,2024-06-06,749.2,0.16,72.48,69.0,Verano,False,False,False,False,False,6
8608,johnson-price,sur,residencial,646.0,2024-06-19,196.35,0.12,77.52,84.0,Verano,False,False,False,False,False,6
8609,"foster, smith and ellis",oeste,comercial,3779.0,2024-07-15,1293.61,0.16,604.64,66.0,Verano,False,False,False,False,False,7
8610,"jones, stewart and norman",sur,residencial,3685.0,2024-09-13,1570.92,0.17,626.45,45.0,Otoño,False,False,False,False,False,9
8611,"wright, rodriguez and meyer",sur,comercial,1516.0,2024-05-05,312.04,0.17,257.72,77.0,Primavera,False,False,False,False,False,5
8612,west group,norte,comercial,8956.0,2024-01-30,395.36,0.2,1791.2,58.0,Invierno,False,False,False,False,False,1
8613,collins-white,centro,comercial,5808.0,2024-06-13,177.35,0.14,813.1200000000001,77.0,Verano,False,False,False,False,False,6
8614,parrish plc,centro,residencial,6865.0,2024-06-24,199.49,0.22,1510.3,35.0,Verano,False,False,False,False,False,6
8615,dominguez ltd,centro,comercial,4694.0,2024-01-21,1823.33,0.22,1032.68,76.0,Invierno,False,False,False,False,False,1
8616,brown group,sur,residencial,5475.0,2024-02-25,423.61,0.15,821.25,46.0,Invierno,False,False,False,False,False,2
8617,moss inc,centro,residencial,3492.0,2024-01-18,1681.6,0.2,698.4000000000001,84.0,Invierno,False,False,False,False,False,1
8618,knapp group,norte,comercial,1241.0,2024-05-24,1974.72,0.14,173.74,74.0,Primavera,False,False,False,False,False,5
8619,"castillo, martin and peters",centro,comercial,5482.0,2024-02-14,1944.14,0.14,767.48,41.0,Invierno,False,False,False,False,False,2
8620,fox ltd,sur,residencial,5890.0,2024-02-08,725.03,0.22,1295.8,47.0,Invierno,False,False,False,False,False,2
8621,"delacruz, raymond and burke",oeste,residencial,1944.0,2024-08-20,660.66,0.22,427.68,59.0,Verano,False,False,False,False,False,8
8622,flores group,oeste,comercial,5385.0,2024-02-26,1506.09,0.21,1130.85,73.0,Invierno,False,False,False,False,False,2
8623,page-lewis,norte,comercial,6626.0,2024-08-11,798.62,0.15,993.9,44.0,Verano,False,False,False,False,False,8
8624,reese plc,centro,comercial,5005.0,2024-04-19,496.54,0.21,1051.05,75.0,Primavera,False,False,False,False,False,4
8625,gutierrez and sons,norte,residencial,2143.0,2024-05-31,1630.9,0.16,342.88,36.0,Primavera,False,False,False,False,False,5
8626,sutton-hayes,este,residencial,2793.0,2024-02-01,1837.84,0.14,391.02,20.0,Invierno,False,False,False,False,False,2
8627,tucker inc,oeste,residencial,8376.0,2024-11-07,911.07,0.23,1926.48,28.0,Otoño,False,False,False,False,False,11
8628,martinez plc,centro,residencial,1954.0,2024-01-21,1474.99,0.17,332.18,96.0,Invierno,False,False,False,False,False,1
8629,petersen inc,sur,comercial,2427.0,2024-02-27,219.99,0.15,364.05,81.0,Invierno,False,False,False,False,False,2
8630,lee group,sur,residencial,6625.0,2024-10-17,580.6,0.13,861.25,87.0,Otoño,False,False,False,False,False,10
8631,wright-moran,centro,residencial,4902.0,2024-03-19,1891.7,0.13,637.26,2.0,Primavera,False,False,False,False,False,3
8632,brown-ford,oeste,comercial,1120.0,2024-08-15,1337.46,0.19,212.8,40.0,Verano,False,False,False,False,False,8
8633,cantu-griffin,sur,comercial,6407.0,2024-10-18,69.99,0.21,1345.47,72.0,Otoño,False,False,False,False,False,10
8634,"williams, harper and montoya",sur,residencial,8570.0,2024-05-07,755.29,0.13,1114.1,11.0,Primavera,False,False,False,False,False,5
8635,"williams, miller and vazquez",oeste,comercial,130.0,2024-06-04,203.81,0.1,13.0,10.0,Verano,False,False,False,False,False,6
8636,bowers ltd,oeste,comercial,5494.0,2024-10-28,1483.93,0.23,1263.62,13.0,Otoño,False,False,False,False,False,10
8637,"schwartz, powers and mason",centro,residencial,7428.0,2024-09-17,1990.76,0.11,817.08,23.0,Otoño,False,False,False,False,False,9
8638,"chambers, clark and whitaker",sur,residencial,1295.0,2024-01-07,372.69,0.23,297.85,32.0,Invierno,False,False,False,False,False,1
8639,west inc,norte,residencial,5785.0,2024-04-16,178.27,0.22,1272.7,65.0,Primavera,False,False,False,False,False,4
8640,"becker, gould and thomas",oeste,residencial,4908.0,2024-06-18,1878.31,0.15,736.1999999999999,46.0,Verano,False,False,False,False,False,6
8641,king-king,centro,comercial,6869.0,2024-04-28,676.66,0.14,961.66,39.0,Primavera,False,False,False,False,False,4
8642,"mason, roberts and livingston",oeste,comercial,7810.0,2024-07-27,234.89,0.11,859.1,84.0,Verano,False,False,False,False,False,7
8643,townsend inc,sur,residencial,2231.0,2024-09-06,1419.34,0.21,468.51,39.0,Otoño,False,False,False,False,False,9
8644,smith-thomas,centro,residencial,7400.0,2024-04-11,1899.01,0.23,1702.0,55.0,Primavera,False,False,False,False,False,4
8645,"mccann, rich and alexander",este,comercial,4127.0,2024-09-17,1921.3,0.21,866.67,61.0,Otoño,False,False,False,False,False,9
8646,caldwell-calderon,sur,residencial,9891.0,2024-07-23,596.99,0.12,1186.9199999999998,1.0,Verano,False,False,False,False,False,7
8647,"jones, james and rowe",centro,comercial,5695.0,2024-06-15,712.31,0.25,1423.75,22.0,Verano,False,False,False,False,False,6
8648,ward plc,centro,comercial,5273.0,2024-01-15,1409.77,0.13,685.49,5.0,Invierno,False,False,False,False,False,1
8649,massey-estes,este,comercial,6368.0,2024-05-05,1302.7,0.18,1146.24,9.0,Primavera,False,False,False,False,False,5
8650,evans and sons,centro,residencial,2705.0,2024-07-15,80.46,0.17,459.85,35.0,Verano,False,False,False,False,False,7
8651,henry group,oeste,comercial,9181.0,2024-09-26,882.41,0.15,1377.15,77.0,Otoño,False,False,False,False,False,9
8652,davis llc,este,residencial,6466.0,2024-08-28,1853.13,0.23,1487.18,76.0,Verano,False,False,False,False,False,8
8653,austin ltd,oeste,comercial,2644.0,2024-04-06,489.2,0.24,634.56,24.0,Primavera,False,False,False,False,False,4
8654,johnson-moran,oeste,comercial,9634.0,2024-06-23,180.25,0.15,1445.1,16.0,Verano,False,False,False,False,False,6
8655,werner group,este,residencial,7781.0,2024-07-15,1808.33,0.14,1089.34,70.0,Verano,False,False,False,False,False,7
8656,clark and sons,oeste,comercial,897.0,2024-05-02,1915.12,0.19,170.43,76.0,Primavera,False,False,False,False,False,5
8657,gomez and sons,norte,residencial,9813.0,2024-09-11,1295.82,0.19,1864.47,48.0,Otoño,False,False,False,False,False,9
8658,"brown, baird and hubbard",sur,comercial,5458.0,2024-10-25,1904.56,0.19,1037.02,35.0,Otoño,False,False,False,False,False,10
8659,walker-mayer,norte,comercial,6361.0,2024-04-19,1057.54,0.24,1526.64,34.0,Primavera,False,False,False,False,False,4
8660,"simpson, deleon and wagner",este,comercial,112.0,2024-01-22,1747.28,0.19,21.28,89.0,Invierno,False,False,False,False,False,1
8661,martin plc,este,residencial,1090.0,2024-07-20,1260.76,0.24,261.6,12.0,Verano,False,False,False,False,False,7
8662,"lopez, fleming and rogers",centro,comercial,3583.0,2024-07-25,1146.12,0.23,824.09,43.0,Verano,False,False,False,False,False,7
8663,armstrong ltd,norte,comercial,8568.0,2024-09-16,199.68,0.2,1713.6,70.0,Otoño,False,False,False,False,False,9
8664,wright-green,sur,comercial,4621.0,2024-04-21,190.14,0.22,1016.62,32.0,Primavera,False,False,False,False,False,4
8665,rose-king,este,residencial,9748.0,2024-09-27,123.33,0.2,1949.6,2.0,Otoño,False,False,False,False,False,9
8666,hill-strong,oeste,residencial,7666.0,2024-06-10,1872.25,0.12,919.92,55.0,Verano,False,False,False,False,False,6
8667,stephens and sons,este,residencial,807.0,2024-05-16,1052.93,0.15,121.05,63.0,Primavera,False,False,False,False,False,5
8668,lopez inc,sur,residencial,8606.0,2024-08-03,589.22,0.13,1118.78,26.0,Verano,False,False,False,False,False,8
8669,"garner, horton and wong",centro,residencial,8654.0,2024-06-12,1528.27,0.2,1730.8000000000002,52.0,Verano,False,False,False,False,False,6
8670,"vincent, huynh and duran",centro,comercial,5113.0,2024-01-24,989.09,0.17,869.21,39.0,Invierno,False,False,False,False,False,1
8671,peterson-bennett,centro,comercial,5534.0,2024-02-05,1602.44,0.24,1328.16,23.0,Invierno,False,False,False,False,False,2
8672,"burns, phillips and cole",norte,comercial,6244.0,2024-05-21,1001.53,0.19,1186.36,53.0,Primavera,False,False,False,False,False,5
8673,beck-jones,este,residencial,8803.0,2024-07-21,880.6,0.23,2024.69,63.0,Verano,False,False,False,False,False,7
8674,hart-garcia,centro,residencial,4686.0,2024-08-26,222.84,0.14,656.0400000000001,3.0,Verano,False,False,False,False,False,8
8675,"elliott, lawson and mcintyre",oeste,comercial,561.0,2024-03-26,276.73,0.23,129.03,39.0,Primavera,False,False,False,False,False,3
8676,jacobs and sons,norte,residencial,2924.0,2024-08-30,1321.82,0.22,643.28,68.0,Verano,False,False,False,False,False,8
8677,douglas group,centro,residencial,3692.0,2024-05-12,227.9,0.11,406.12,27.0,Primavera,False,False,False,False,False,5
8678,"archer, paul and reed",este,residencial,9799.0,2024-07-04,434.03,0.18,1763.82,20.0,Verano,False,False,False,False,False,7
8679,lee-gonzalez,norte,residencial,669.0,2024-05-10,1606.76,0.19,127.11,38.0,Primavera,False,False,False,False,False,5
8680,brown-kelley,centro,residencial,2695.0,2024-03-21,822.22,0.13,350.35,31.0,Primavera,False,False,False,False,False,3
8681,cochran plc,este,comercial,583.0,2024-07-06,1560.46,0.22,128.26,2.0,Verano,False,False,False,False,False,7
8682,gallegos llc,centro,residencial,2821.0,2024-09-23,1803.04,0.11,310.31,79.0,Otoño,False,False,False,False,False,9
8683,frazier plc,norte,residencial,6240.0,2024-05-27,1531.82,0.21,1310.4,64.0,Primavera,False,False,False,False,False,5
8684,lopez-erickson,norte,comercial,745.0,2024-07-11,867.4,0.12,89.39999999999999,99.0,Verano,False,False,False,False,False,7
8685,white-shaw,norte,residencial,6346.0,2024-01-09,1047.36,0.12,761.52,36.0,Invierno,False,False,False,False,False,1
8686,allen plc,centro,comercial,8344.0,2024-07-17,634.44,0.15,1251.6,68.0,Verano,False,False,False,False,False,7
8687,"gonzalez, ruiz and cole",norte,residencial,7397.0,2024-08-17,410.57,0.2,1479.4,45.0,Verano,False,False,False,False,False,8
8688,atkins and sons,centro,residencial,4135.0,2024-01-13,938.53,0.18,744.3,0.0,Invierno,False,False,False,False,False,1
8689,king inc,este,comercial,5980.0,2024-11-01,1829.54,0.12,717.6,82.0,Otoño,False,False,False,False,False,11
8690,jones-robertson,oeste,residencial,209.0,2024-10-06,878.13,0.2,41.8,43.0,Otoño,False,False,False,False,False,10
8691,villarreal-smith,centro,residencial,7389.0,2024-03-02,1420.42,0.23,1699.47,54.0,Primavera,False,False,False,False,False,3
8692,griffith-perry,oeste,residencial,5664.0,2024-06-26,1593.52,0.25,1416.0,16.0,Verano,False,False,False,False,False,6
8693,lewis group,oeste,comercial,6393.0,2024-07-27,1610.16,0.21,1342.53,48.0,Verano,False,False,False,False,False,7
8694,"white, hancock and moore",norte,residencial,294.0,2024-07-13,1310.23,0.19,55.86,57.0,Verano,False,False,False,False,False,7
8695,greene inc,norte,comercial,2723.0,2024-10-25,1182.46,0.11,299.53000000000003,43.0,Otoño,False,False,False,False,False,10
8696,alvarado-pierce,oeste,residencial,6340.0,2024-08-07,193.98,0.11,697.4,18.0,Verano,False,False,False,False,False,8
8697,robinson-campbell,oeste,comercial,7767.0,2024-05-31,1213.28,0.23,1786.41,84.0,Primavera,False,False,False,False,False,5
8698,meyer-warren,centro,comercial,9151.0,2024-10-06,623.72,0.19,1738.69,72.0,Otoño,False,False,False,False,False,10
8699,campbell-blevins,oeste,residencial,9160.0,2024-07-17,1193.24,0.14,1282.4,76.0,Verano,False,False,False,False,False,7
8700,walls-brown,sur,comercial,9802.0,2024-08-12,571.08,0.13,1274.26,39.0,Verano,False,False,False,False,False,8
8701,yates and sons,sur,residencial,167.0,2024-03-24,99.34,0.22,36.74,19.0,Primavera,False,False,False,False,False,3
8702,costa-smith,centro,residencial,5872.0,2024-09-26,1772.01,0.2,1174.4,4.0,Otoño,False,False,False,False,False,9
8703,reynolds ltd,sur,residencial,1461.0,2024-04-23,707.35,0.18,262.98,93.0,Primavera,False,False,False,False,False,4
8704,"chapman, diaz and rivera",centro,comercial,3544.0,2024-01-20,1710.25,0.13,460.72,98.0,Invierno,False,False,False,False,False,1
8705,"gibbs, clayton and hoffman",centro,residencial,8838.0,2024-02-02,787.08,0.11,972.18,91.0,Invierno,False,False,False,False,False,2
8706,snyder and sons,norte,residencial,7918.0,2024-07-27,1915.75,0.14,1108.5200000000002,18.0,Verano,False,False,False,False,False,7
8707,flowers inc,norte,residencial,2378.0,2024-03-18,1375.3,0.16,380.48,49.0,Primavera,False,False,False,False,False,3
8708,"mitchell, collins and johnson",este,residencial,8017.0,2024-02-26,1416.07,0.15,1202.55,97.0,Invierno,False,False,False,False,False,2
8709,lara plc,norte,residencial,2231.0,2024-11-03,1053.45,0.21,468.51,32.0,Otoño,False,False,False,False,False,11
8710,"peterson, lewis and soto",este,residencial,5530.0,2024-01-02,853.82,0.12,663.6,81.0,Invierno,False,False,False,False,False,1
8711,johnston-scott,oeste,comercial,2412.0,2024-01-23,206.27,0.13,313.56,77.0,Invierno,False,False,False,False,False,1
8712,"peters, harris and henry",centro,residencial,8422.0,2024-01-26,1462.11,0.24,2021.28,68.0,Invierno,False,False,False,False,False,1
8713,harris llc,este,comercial,6173.0,2024-08-28,1900.63,0.23,1419.79,87.0,Verano,False,False,False,False,False,8
8714,"adkins, taylor and zimmerman",norte,residencial,7230.0,2024-02-17,1025.68,0.11,795.3,53.0,Invierno,False,False,False,False,False,2
8715,soto llc,norte,comercial,6783.0,2024-01-13,418.03,0.18,1220.94,61.0,Invierno,False,False,False,False,False,1
8716,flowers and sons,norte,residencial,913.0,2024-05-04,1975.86,0.13,118.69,41.0,Primavera,False,False,False,False,False,5
8717,clark-ellis,centro,residencial,2010.0,2024-07-26,1939.58,0.19,381.9,41.0,Verano,False,False,False,False,False,7
8718,love-kennedy,centro,comercial,1209.0,2024-10-30,545.98,0.24,290.16,61.0,Otoño,False,False,False,False,False,10
8719,wilson inc,oeste,comercial,6665.0,2024-10-21,922.78,0.13,866.45,94.0,Otoño,False,False,False,False,False,10
8720,harris-glenn,centro,comercial,9180.0,2024-01-01,1321.54,0.2,1836.0,3.0,Invierno,False,False,False,False,False,1
8721,cunningham ltd,sur,comercial,3104.0,2024-05-09,1276.88,0.16,496.64,15.0,Primavera,False,False,False,False,False,5
8722,"robles, lawson and petty",oeste,comercial,687.0,2024-10-01,197.25,0.19,130.53,32.0,Otoño,False,False,False,False,False,10
8723,"keith, chavez and hoover",centro,comercial,5813.0,2024-01-21,1799.24,0.22,1278.86,42.0,Invierno,False,False,False,False,False,1
8724,brown-webb,centro,residencial,6893.0,2024-05-20,881.46,0.21,1447.53,40.0,Primavera,False,False,False,False,False,5
8725,rose inc,norte,comercial,5923.0,2024-05-26,1243.41,0.24,1421.52,60.0,Primavera,False,False,False,False,False,5
8726,navarro ltd,centro,residencial,5610.0,2024-08-27,1305.39,0.12,673.1999999999999,50.0,Verano,False,False,False,False,False,8
8727,sparks-smith,este,comercial,5479.0,2024-09-07,1089.52,0.16,876.64,52.0,Otoño,False,False,False,False,False,9
8728,wilson inc,este,comercial,4174.0,2024-01-09,1983.6,0.11,459.14,17.0,Invierno,False,False,False,False,False,1
8729,clark plc,centro,residencial,647.0,2024-08-15,996.18,0.16,103.52,38.0,Verano,False,False,False,False,False,8
8730,"lyons, king and lozano",norte,comercial,207.0,2024-10-26,923.62,0.24,49.68,18.0,Otoño,False,False,False,False,False,10
8731,bernard-martinez,sur,residencial,9015.0,2024-06-30,572.05,0.24,2163.6,3.0,Verano,False,False,False,False,False,6
8732,scott group,oeste,residencial,6138.0,2024-02-23,427.46,0.22,1350.36,12.0,Invierno,False,False,False,False,False,2
8733,vasquez group,oeste,comercial,2226.0,2024-06-05,846.6,0.16,356.16,78.0,Verano,False,False,False,False,False,6
8734,barnett plc,centro,comercial,3724.0,2024-05-25,772.89,0.15,558.6,58.0,Primavera,False,False,False,False,False,5
8735,clayton-anderson,centro,residencial,9534.0,2024-07-29,1381.93,0.15,1430.1,48.0,Verano,False,False,False,False,False,7
8736,"white, rhodes and rogers",norte,residencial,7545.0,2024-08-03,330.13,0.25,1886.25,37.0,Verano,False,False,False,False,False,8
8737,martinez-brown,centro,comercial,793.0,2024-07-07,998.08,0.17,134.81,18.0,Verano,False,False,False,False,False,7
8738,foley and sons,este,residencial,2504.0,2024-10-03,148.08,0.22,550.88,28.0,Otoño,False,False,False,False,False,10
8739,steele llc,oeste,comercial,5423.0,2024-08-21,957.53,0.24,1301.52,15.0,Verano,False,False,False,False,False,8
8740,martin-brown,oeste,comercial,1607.0,2024-10-13,1644.18,0.11,176.77,72.0,Otoño,False,False,False,False,False,10
8741,thompson-chapman,norte,comercial,580.0,2024-07-09,1143.02,0.24,139.2,68.0,Verano,False,False,False,False,False,7
8742,maxwell and sons,sur,residencial,3789.0,2024-07-24,1619.53,0.12,454.68,26.0,Verano,False,False,False,False,False,7
8743,soto ltd,sur,residencial,2502.0,2024-05-26,562.02,0.24,600.48,19.0,Primavera,False,False,False,False,False,5
8744,wiley-crawford,norte,residencial,6098.0,2024-06-25,881.9,0.15,914.7,41.0,Verano,False,False,False,False,False,6
8745,ayers inc,norte,residencial,2257.0,2024-09-16,1326.64,0.18,406.26,95.0,Otoño,False,False,False,False,False,9
8746,"george, banks and scott",sur,residencial,4780.0,2024-09-07,1196.07,0.12,573.6,85.0,Otoño,False,False,False,False,False,9
8747,summers-ramirez,sur,comercial,7454.0,2024-11-08,1443.29,0.18,1341.72,8.0,Otoño,False,False,False,False,False,11
8748,gonzalez plc,oeste,residencial,522.0,2024-04-23,1465.86,0.23,120.06,73.0,Primavera,False,False,False,False,False,4
